defense,player,times_played,pts_per_min,trb_per_min,ast_per_min,blk_per_min,stl_per_min
Defense_kymis-bc,antoine-diot-1,0.0,0.0,0.0,0.0,0.0,0.0
Defense_kymis-bc,luke-sikma-1,0.0,0.0,0.0,0.0,0.0,0.0
Defense_kymis-bc,viacheslav-kravtsov-1,0.0,0.0,0.0,0.0,0.0,0.0
Defense_kymis-bc,rafael-martinez-1,0.0,0.0,0.0,0.0,0.0,0.0
Defense_kymis-bc,guillem-vives-1,0.0,0.0,0.0,0.0,0.0,0.0
Defense_kymis-bc,pierre-oriola-1,0.0,0.0,0.0,0.0,0.0,0.0
Defense_kymis-bc,kevin-tumba-1,0.0,0.0,0.0,0.0,0.0,0.0
Defense_kymis-bc,jose-ortega-1,0.0,0.0,0.0,0.0,0.0,0.0
Defense_kymis-bc,alen-omic-1,0.0,0.0,0.0,0.0,0.0,0.0
Defense_kymis-bc,rafael-hettsheimeir-1,0.0,0.0,0.0,0.0,0.0,0.0
Defense_kymis-bc,sergio-llull-1,0.0,0.0,0.0,0.0,0.0,0.0
Defense_kymis-bc,jaycee-carroll-1,0.0,0.0,0.0,0.0,0.0,0.0
Defense_kymis-bc,othello-hunter-1,0.0,0.0,0.0,0.0,0.0,0.0
Defense_kymis-bc,gustavo-ayon-1,0.0,0.0,0.0,0.0,0.0,0.0
Defense_kymis-bc,luka-doncic-1,0.0,0.0,0.0,0.0,0.0,0.0
Defense_kymis-bc,felipe-reyes-1,0.0,0.0,0.0,0.0,0.0,0.0
Defense_kymis-bc,anthony-randolph-1,0.0,0.0,0.0,0.0,0.0,0.0
Defense_kymis-bc,jonas-maciulis-1,0.0,0.0,0.0,0.0,0.0,0.0
Defense_kymis-bc,rudy-fernandez-1,0.0,0.0,0.0,0.0,0.0,0.0
Defense_kymis-bc,jeffery-taylor-1,0.0,0.0,0.0,0.0,0.0,0.0
Defense_kymis-bc,dontaye-draper-1,0.0,0.0,0.0,0.0,0.0,0.0
Defense_kymis-bc,andres-nocioni-1,0.0,0.0,0.0,0.0,0.0,0.0
Defense_kymis-bc,juan-jose-garcia-1,0.0,0.0,0.0,0.0,0.0,0.0
Defense_kymis-bc,edwin-jackson-1,0.0,0.0,0.0,0.0,0.0,0.0
Defense_kymis-bc,omar-cook-1,0.0,0.0,0.0,0.0,0.0,0.0
Defense_kymis-bc,dylan-page-1,0.0,0.0,0.0,0.0,0.0,0.0
Defense_kymis-bc,goran-suton-1,0.0,0.0,0.0,0.0,0.0,0.0
Defense_kymis-bc,jaime-fernandez-1,0.0,0.0,0.0,0.0,0.0,0.0
Defense_kymis-bc,sitapha-savane-1,0.0,0.0,0.0,0.0,0.0,0.0
Defense_kymis-bc,jordi-grimau-1,0.0,0.0,0.0,0.0,0.0,0.0
Defense_kymis-bc,edgar-vicedo-1,0.0,0.0,0.0,0.0,0.0,0.0
Defense_kymis-bc,jamar-wilson-1,0.0,0.0,0.0,0.0,0.0,0.0
Defense_kymis-bc,dario-brizuela-1,0.0,0.0,0.0,0.0,0.0,0.0
Defense_kymis-bc,ali-traore-1,0.0,0.0,0.0,0.0,0.0,0.0
Defense_kymis-bc,bostjan-nachbar-1,0.0,0.0,0.0,0.0,0.0,0.0
Defense_kymis-bc,luka-zoric-1,0.0,0.0,0.0,0.0,0.0,0.0
Defense_kymis-bc,vojdan-stojanovski-1,0.0,0.0,0.0,0.0,0.0,0.0
Defense_kymis-bc,trent-lockett-1,0.0,0.0,0.0,0.0,0.0,0.0
Defense_kymis-bc,domen-lorbek-1,0.0,0.0,0.0,0.0,0.0,0.0
Defense_kymis-bc,kenny-chery-1,0.0,0.0,0.0,0.0,0.0,0.0
Defense_kymis-bc,nikola-radicevic-1,0.0,0.0,0.0,0.0,0.0,0.0
Defense_kymis-bc,strahinja-milosevic-1,0.0,0.0,0.0,0.0,0.0,0.0
Defense_kymis-bc,juanjo-triguero-1,0.0,0.0,0.0,0.0,0.0,0.0
Defense_kymis-bc,rosco-allen-1,0.0,0.0,0.0,0.0,0.0,0.0
Defense_kymis-bc,eimantas-bendzius-1,0.0,0.0,0.0,0.0,0.0,0.0
Defense_kymis-bc,mickey-mcconnell-1,0.0,0.0,0.0,0.0,0.0,0.0
Defense_kymis-bc,shayne-whittington-1,0.0,0.0,0.0,0.0,0.0,0.0
Defense_kymis-bc,santiago-yusta-1,0.0,0.0,0.0,0.0,0.0,0.0
Defense_kymis-bc,osvaldas-matulionis-1,0.0,0.0,0.0,0.0,0.0,0.0
Defense_kymis-bc,artem-pustovyi-1,0.0,0.0,0.0,0.0,0.0,0.0
Defense_kymis-bc,fran-cardenas-1,0.0,0.0,0.0,0.0,0.0,0.0
Defense_kymis-bc,adam-pechacek-1,0.0,0.0,0.0,0.0,0.0,0.0
Defense_kymis-bc,adam-hanga-1,0.0,0.0,0.0,0.0,0.0,0.0
Defense_kymis-bc,shane-larkin-1,0.0,0.0,0.0,0.0,0.0,0.0
Defense_kymis-bc,johannes-voigtmann-1,0.0,0.0,0.0,0.0,0.0,0.0
Defense_kymis-bc,jaka-blazic-1,0.0,0.0,0.0,0.0,0.0,0.0
Defense_kymis-bc,trevor-cooney-1,0.0,0.0,0.0,0.0,0.0,0.0
Defense_kymis-bc,tornike-shengelia-1,0.0,0.0,0.0,0.0,0.0,0.0
Defense_kymis-bc,tadas-sedekerskis-1,0.0,0.0,0.0,0.0,0.0,0.0
Defense_kymis-bc,andrea-bargnani-1,0.0,0.0,0.0,0.0,0.0,0.0
Defense_kymis-bc,rafa-luz-1,0.0,0.0,0.0,0.0,0.0,0.0
Defense_kymis-bc,kim-tillie-1,0.0,0.0,0.0,0.0,0.0,0.0
Defense_kymis-bc,carlos-cabezas-1,0.0,0.0,0.0,0.0,0.0,0.0
Defense_kymis-bc,javier-beiran-1,0.0,0.0,0.0,0.0,0.0,0.0
Defense_kymis-bc,aaron-doornekamp-1,0.0,0.0,0.0,0.0,0.0,0.0
Defense_kymis-bc,rodrigo-san-miguel-1,0.0,0.0,0.0,0.0,0.0,0.0
Defense_kymis-bc,marius-grigonis-1,0.0,0.0,0.0,0.0,0.0,0.0
Defense_kymis-bc,giorgos-bogris-1,0.0,0.0,0.0,0.0,0.0,0.0
Defense_kymis-bc,davin-white-1,0.0,0.0,0.0,0.0,0.0,0.0
Defense_kymis-bc,fran-vazquez-1,0.0,0.0,0.0,0.0,0.0,0.0
Defense_kymis-bc,ferran-bassas-1,0.0,0.0,0.0,0.0,0.0,0.0
Defense_kymis-bc,tim-abromaitis-1,0.0,0.0,0.0,0.0,0.0,0.0
Defense_kymis-bc,will-hanley-1,0.0,0.0,0.0,0.0,0.0,0.0
Defense_kymis-bc,scott-suggs-1,0.0,0.0,0.0,0.0,0.0,0.0
Defense_kymis-bc,pere-tomas-1,0.0,0.0,0.0,0.0,0.0,0.0
Defense_kymis-bc,patrik-auda-1,0.0,0.0,0.0,0.0,0.0,0.0
Defense_kymis-bc,aleksandar-cvetkovic-1,0.0,0.0,0.0,0.0,0.0,0.0
Defense_kymis-bc,marjan-cakarun-1,0.0,0.0,0.0,0.0,0.0,0.0
Defense_kymis-bc,lluis-costa-1,0.0,0.0,0.0,0.0,0.0,0.0
Defense_kymis-bc,joe-trapani-1,0.0,0.0,0.0,0.0,0.0,0.0
Defense_kymis-bc,luksa-andric-1,0.0,0.0,0.0,0.0,0.0,0.0
Defense_kymis-bc,romaric-belemene-1,0.0,0.0,0.0,0.0,0.0,0.0
Defense_kymis-bc,petar-aranitovic-1,0.0,0.0,0.0,0.0,0.0,0.0
Defense_kymis-bc,brad-oleson-1,0.0,0.0,0.0,0.0,0.0,0.0
Defense_kymis-bc,marcus-eriksson-1,0.0,0.0,0.0,0.0,0.0,0.0
Defense_kymis-bc,ante-tomic-1,0.0,0.0,0.0,0.0,0.0,0.0
Defense_kymis-bc,stratos-perperoglou-1,0.0,0.0,0.0,0.0,0.0,0.0
Defense_kymis-bc,justin-doellman-1,0.0,0.0,0.0,0.0,0.0,0.0
Defense_kymis-bc,victor-claver-1,0.0,0.0,0.0,0.0,0.0,0.0
Defense_kymis-bc,aleksandar-vezenkov-1,0.0,0.0,0.0,0.0,0.0,0.0
Defense_kymis-bc,joey-dorsey-1,0.0,0.0,0.0,0.0,0.0,0.0
Defense_kymis-bc,pol-figueras-1,0.0,0.0,0.0,0.0,0.0,0.0
Defense_kymis-bc,stefan-peno-1,0.0,0.0,0.0,0.0,0.0,0.0
Defense_kymis-bc,sergi-vidal-1,0.0,0.0,0.0,0.0,0.0,0.0
Defense_kymis-bc,luka-bogdanovic-1,0.0,0.0,0.0,0.0,0.0,0.0
Defense_kymis-bc,albert-miralles-1,0.0,0.0,0.0,0.0,0.0,0.0
Defense_kymis-bc,albert-sabat-1,0.0,0.0,0.0,0.0,0.0,0.0
Defense_kymis-bc,luka-lapornik-1,0.0,0.0,0.0,0.0,0.0,0.0
Defense_kymis-bc,alberto-abalde-1,0.0,0.0,0.0,0.0,0.0,0.0
Defense_kymis-bc,sarunas-vasiliauskas-1,0.0,0.0,0.0,0.0,0.0,0.0
Defense_kymis-bc,tomasz-gielo-1,0.0,0.0,0.0,0.0,0.0,0.0
Defense_kymis-bc,garrett-stutz-1,0.0,0.0,0.0,0.0,0.0,0.0
Defense_kymis-bc,albert-ventura-1,0.0,0.0,0.0,0.0,0.0,0.0
Defense_kymis-bc,terrence-bieshaar-1,0.0,0.0,0.0,0.0,0.0,0.0
Defense_kymis-bc,tomas-bellas-1,0.0,0.0,0.0,0.0,0.0,0.0
Defense_kymis-bc,isaac-fotu-1,0.0,0.0,0.0,0.0,0.0,0.0
Defense_kymis-bc,martynas-gecevicius-1,0.0,0.0,0.0,0.0,0.0,0.0
Defense_kymis-bc,robin-benzing-1,0.0,0.0,0.0,0.0,0.0,0.0
Defense_kymis-bc,stevan-jelovac-1,0.0,0.0,0.0,0.0,0.0,0.0
Defense_kymis-bc,stephen-holt-1,0.0,0.0,0.0,0.0,0.0,0.0
Defense_kymis-bc,henk-norel-1,0.0,0.0,0.0,0.0,0.0,0.0
Defense_kymis-bc,sergi-garcia-1,0.0,0.0,0.0,0.0,0.0,0.0
