player_id,mp,fg,fga,fg3,fg3a,ft,fta,orb,trb,ast,stl,blk,tov,pf,pts,player_name,team_id,opp_id,team_pts,opp_pts,boxscore_id,is_playoffs,team_league_id,opp_league_id,num_triangles
justin-robinson-1,23.0,2.0,6.0,0.0,2.0,3.0,4.0,0.0,3.0,1.0,1.0,0.0,2.0,3.0,7.0,Justin Robinson,doxa-bc,kymis-bc,84,81,2016-11-12-doxa-bc,False,greek-basket-league,greek-basket-league,1967
christos-tapoutos-1,21.0,2.0,4.0,0.0,2.0,1.0,2.0,0.0,4.0,1.0,0.0,0.0,0.0,1.0,5.0,Christos Tapoutos,doxa-bc,kymis-bc,84,81,2016-11-12-doxa-bc,False,greek-basket-league,greek-basket-league,1967
yiorgos-georgakis-1,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yiorgos Georgakis,doxa-bc,kymis-bc,84,81,2016-11-12-doxa-bc,False,greek-basket-league,greek-basket-league,1967
eli-carter-1,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Eli Carter,doxa-bc,kymis-bc,84,81,2016-11-12-doxa-bc,False,greek-basket-league,greek-basket-league,498
yiannis-psathas-1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Yiannis Psathas,doxa-bc,kymis-bc,84,81,2016-11-12-doxa-bc,False,greek-basket-league,greek-basket-league,1967
triantafyllos-petalotis-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Triantafyllos Petalotis,doxa-bc,kymis-bc,84,81,2016-11-12-doxa-bc,False,greek-basket-league,greek-basket-league,1967
ioannis-demertzis-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yiannis Demertzis,doxa-bc,kymis-bc,84,81,2016-11-12-doxa-bc,False,greek-basket-league,greek-basket-league,1967
ogo-adegboye-1,33.0,3.0,12.0,1.0,5.0,1.0,1.0,0.0,3.0,6.0,3.0,0.0,2.0,3.0,8.0,Ogo Adegboye,kymis-bc,doxa-bc,81,84,2016-11-12-doxa-bc,False,greek-basket-league,greek-basket-league,1658
chavdar-kostov-1,28.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,3.0,1.0,0.0,0.0,1.0,4.0,7.0,Chavdar Kostov,kymis-bc,doxa-bc,81,84,2016-11-12-doxa-bc,False,greek-basket-league,greek-basket-league,1823
jordan-morgan-1,26.0,3.0,8.0,0.0,0.0,3.0,3.0,4.0,8.0,1.0,2.0,0.0,3.0,3.0,9.0,Jordan Morgan,kymis-bc,doxa-bc,81,84,2016-11-12-doxa-bc,False,greek-basket-league,greek-basket-league,1656
muhammad-el-amin-1,25.0,3.0,11.0,1.0,6.0,0.0,0.0,1.0,1.0,6.0,0.0,0.0,5.0,1.0,7.0,Muhammad El-Amin,kymis-bc,doxa-bc,81,84,2016-11-12-doxa-bc,False,greek-basket-league,greek-basket-league,1988
slaven-cupkovic-1,23.0,4.0,7.0,2.0,3.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0,10.0,Slaven Cupkovic,kymis-bc,doxa-bc,81,84,2016-11-12-doxa-bc,False,greek-basket-league,greek-basket-league,1988
alexandros-sigkounas-1,17.0,2.0,3.0,2.0,3.0,0.0,0.0,1.0,3.0,1.0,0.0,0.0,1.0,0.0,6.0,Alexandros Sigkounas,kymis-bc,doxa-bc,81,84,2016-11-12-doxa-bc,False,greek-basket-league,greek-basket-league,1988
martin-pahlmblad-1,15.0,2.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,5.0,Martin Pahlmblad,kymis-bc,doxa-bc,81,84,2016-11-12-doxa-bc,False,greek-basket-league,greek-basket-league,1988
stavros-toutziarakis-1,13.0,5.0,8.0,0.0,1.0,4.0,5.0,5.0,7.0,0.0,1.0,0.0,2.0,6.0,14.0,Stavros Toutziarakis,kymis-bc,doxa-bc,81,84,2016-11-12-doxa-bc,False,greek-basket-league,greek-basket-league,1988
dimitrios-stamatis-1,9.0,3.0,5.0,2.0,4.0,2.0,3.0,0.0,0.0,2.0,1.0,0.0,0.0,2.0,10.0,Dimitrios Stamatis,kymis-bc,doxa-bc,81,84,2016-11-12-doxa-bc,False,greek-basket-league,greek-basket-league,1988
stauros-schizas-1,8.0,2.0,2.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,5.0,Stauros Schizas,kymis-bc,doxa-bc,81,84,2016-11-12-doxa-bc,False,greek-basket-league,greek-basket-league,1988
thanos-konstantakopoulos-1,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Thanos Konstantakopoulos,kymis-bc,doxa-bc,81,84,2016-11-12-doxa-bc,False,greek-basket-league,greek-basket-league,1825
evangelos-tzolos-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Vangelis Tzolos,kymis-bc,doxa-bc,81,84,2016-11-12-doxa-bc,False,greek-basket-league,greek-basket-league,1486
toddrick-gotcher-1,46.0,5.0,12.0,1.0,8.0,0.0,2.0,1.0,8.0,6.0,0.0,0.0,2.0,4.0,11.0,Toddrick Gotcher,koroivos,aris,94,99,2016-11-12-koroivos,False,greek-basket-league,greek-basket-league,1988
ken-brown-1,44.0,9.0,16.0,5.0,9.0,4.0,6.0,3.0,7.0,7.0,0.0,0.0,3.0,3.0,27.0,Ken Brown,koroivos,aris,94,99,2016-11-12-koroivos,False,greek-basket-league,greek-basket-league,1822
andreja-milutinovic-1,40.0,4.0,13.0,3.0,9.0,0.0,0.0,1.0,7.0,3.0,3.0,2.0,1.0,3.0,11.0,Andreja Milutinovic,koroivos,aris,94,99,2016-11-12-koroivos,False,greek-basket-league,greek-basket-league,1988
kenny-hall-1,36.0,11.0,16.0,0.0,0.0,2.0,8.0,3.0,8.0,1.0,3.0,0.0,1.0,6.0,24.0,Kenny Hall,koroivos,aris,94,99,2016-11-12-koroivos,False,greek-basket-league,greek-basket-league,1988
devon-van-oostrum-1,31.0,2.0,15.0,1.0,11.0,3.0,3.0,1.0,5.0,2.0,0.0,0.0,4.0,1.0,8.0,Devon Van Oostrum,koroivos,aris,94,99,2016-11-12-koroivos,False,greek-basket-league,greek-basket-league,1823
alexandros-spyridonidis-1,21.0,2.0,3.0,1.0,2.0,1.0,2.0,0.0,2.0,5.0,1.0,0.0,2.0,3.0,6.0,Alexandros Spyridonidis,koroivos,aris,94,99,2016-11-12-koroivos,False,greek-basket-league,greek-basket-league,1988
giannis-sachpatzidis-1,14.0,3.0,5.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,1.0,2.0,6.0,Giannis Sachpatzidis,koroivos,aris,94,99,2016-11-12-koroivos,False,greek-basket-league,greek-basket-league,1988
giannis-chatzinikolas-1,12.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Giannis Chatzinikolas,koroivos,aris,94,99,2016-11-12-koroivos,False,greek-basket-league,greek-basket-league,1988
antonios-michaloglou-1,6.0,0.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,Antonis Michaloglou,koroivos,aris,94,99,2016-11-12-koroivos,False,greek-basket-league,greek-basket-league,1988
apostolos-apostolidis-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Apostolos Apostolidis,koroivos,aris,94,99,2016-11-12-koroivos,False,greek-basket-league,greek-basket-league,1988
alexios-katzos-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Alexios Katzos,koroivos,aris,94,99,2016-11-12-koroivos,False,greek-basket-league,greek-basket-league,997
armands-berkis-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Armands Berkis,koroivos,aris,94,99,2016-11-12-koroivos,False,greek-basket-league,greek-basket-league,1988
devyn-marble-1,47.0,12.0,24.0,1.0,7.0,3.0,3.0,6.0,10.0,1.0,3.0,1.0,4.0,3.0,28.0,Devyn Marble,aris,koroivos,99,94,2016-11-12-koroivos,False,greek-basket-league,greek-basket-league,1704
vladimir-jankovic-1,47.0,4.0,17.0,0.0,7.0,9.0,9.0,2.0,7.0,3.0,2.0,1.0,2.0,7.0,17.0,Vladimir Jankovic,aris,koroivos,99,94,2016-11-12-koroivos,False,greek-basket-league,greek-basket-league,1986
will-cummings-1,34.0,12.0,24.0,3.0,7.0,0.0,3.0,2.0,7.0,7.0,4.0,0.0,2.0,5.0,27.0,Will Cummings,aris,koroivos,99,94,2016-11-12-koroivos,False,greek-basket-league,greek-basket-league,1962
michael-jenkins-1,32.0,5.0,9.0,2.0,4.0,1.0,4.0,3.0,7.0,1.0,0.0,1.0,1.0,3.0,13.0,Michael Jenkins,aris,koroivos,99,94,2016-11-12-koroivos,False,greek-basket-league,greek-basket-league,1854
eric-buckner-1,28.0,3.0,6.0,0.0,0.0,3.0,5.0,2.0,6.0,1.0,1.0,3.0,0.0,3.0,9.0,Eric Buckner,aris,koroivos,99,94,2016-11-12-koroivos,False,greek-basket-league,greek-basket-league,1475
vasilis-xanthopoulos-1,21.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,3.0,Vassilis Xanthopoulos,aris,koroivos,99,94,2016-11-12-koroivos,False,greek-basket-league,greek-basket-league,1962
vassilis-simtsak-1,20.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,1.0,0.0,1.0,0.0,1.0,0.0,Vassilis Symtsak,aris,koroivos,99,94,2016-11-12-koroivos,False,greek-basket-league,greek-basket-league,1962
thodoris-zaras-1,12.0,1.0,3.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,Theodoros Zaras,aris,koroivos,99,94,2016-11-12-koroivos,False,greek-basket-league,greek-basket-league,1962
tadija-dragicevic-1,5.0,0.0,2.0,0.0,1.0,0.0,2.0,1.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,Tadija Dragicevic,aris,koroivos,99,94,2016-11-12-koroivos,False,greek-basket-league,greek-basket-league,1962
spiros-mourtos-1,4.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Spyros Mourtos,aris,koroivos,99,94,2016-11-12-koroivos,False,greek-basket-league,greek-basket-league,1962
michalis-tsairelis-1,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Michalis Tsairelis,aris,koroivos,99,94,2016-11-12-koroivos,False,greek-basket-league,greek-basket-league,1962
dimitris-flionis-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Dimitris Flionis,aris,koroivos,99,94,2016-11-12-koroivos,False,greek-basket-league,greek-basket-league,1962
zanis-peiners-1,30.0,5.0,11.0,0.0,4.0,3.0,6.0,1.0,3.0,4.0,1.0,1.0,0.0,4.0,13.0,Zanis Peiners,paok,aek-athens,71,78,2016-11-12-paok,False,greek-basket-league,greek-basket-league,1927
linos-chrysikopoulos-1,26.0,3.0,5.0,0.0,0.0,1.0,2.0,2.0,8.0,1.0,0.0,1.0,4.0,3.0,7.0,Linos Chrysikopoulos,paok,aek-athens,71,78,2016-11-12-paok,False,greek-basket-league,greek-basket-league,1927
darryl-bryant-1,24.0,5.0,11.0,3.0,6.0,4.0,4.0,1.0,3.0,0.0,0.0,0.0,3.0,3.0,17.0,Darryl Bryant,paok,aek-athens,71,78,2016-11-12-paok,False,greek-basket-league,greek-basket-league,1612
brandon-taylor-1,22.0,2.0,4.0,0.0,1.0,1.0,3.0,1.0,4.0,0.0,0.0,0.0,0.0,3.0,5.0,Brandon Taylor,paok,aek-athens,71,78,2016-11-12-paok,False,greek-basket-league,greek-basket-league,1927
keith-clanton-1,21.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,4.0,1.0,1.0,0.0,1.0,2.0,0.0,Keith Clanton,paok,aek-athens,71,78,2016-11-12-paok,False,greek-basket-league,greek-basket-league,1927
nenad-miljenovic-1,19.0,2.0,4.0,0.0,2.0,0.0,0.0,1.0,1.0,6.0,0.0,0.0,2.0,1.0,4.0,Nenad Miljenovic,paok,aek-athens,71,78,2016-11-12-paok,False,greek-basket-league,greek-basket-league,1927
jordan-sibert-1,19.0,4.0,8.0,2.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,2.0,1.0,10.0,Jordan Sibert,paok,aek-athens,71,78,2016-11-12-paok,False,greek-basket-league,greek-basket-league,1927
andreas-glyniadakis-1,18.0,7.0,9.0,0.0,0.0,1.0,5.0,3.0,5.0,1.0,0.0,1.0,1.0,7.0,15.0,Andreas Glyniadakis,paok,aek-athens,71,78,2016-11-12-paok,False,greek-basket-league,greek-basket-league,1927
antonios-koniaris-1,14.0,0.0,5.0,0.0,1.0,0.0,0.0,3.0,3.0,4.0,1.0,0.0,3.0,1.0,0.0,Antonios Koniaris,paok,aek-athens,71,78,2016-11-12-paok,False,greek-basket-league,greek-basket-league,1927
apollon-tsochlas-1,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Apollon Tsochlas,paok,aek-athens,71,78,2016-11-12-paok,False,greek-basket-league,greek-basket-league,1927
dimitris-karamanolis-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Dimitris Karamanolis,paok,aek-athens,71,78,2016-11-12-paok,False,greek-basket-league,greek-basket-league,1927
nikolaos-kamaras-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Nikolaos Kamaras,paok,aek-athens,71,78,2016-11-12-paok,False,greek-basket-league,greek-basket-league,1135
milan-milosevic-1,33.0,4.0,9.0,0.0,3.0,3.0,5.0,7.0,15.0,0.0,1.0,0.0,2.0,6.0,11.0,Milan Milosevic,aek-athens,paok,78,71,2016-11-12-paok,False,greek-basket-league,greek-basket-league,2005
jawad-williams-1,30.0,4.0,8.0,4.0,6.0,0.0,0.0,0.0,3.0,0.0,2.0,1.0,2.0,1.0,12.0,Jawad Williams,aek-athens,paok,78,71,2016-11-12-paok,False,greek-basket-league,greek-basket-league,2055
roko-ukic-1,27.0,7.0,13.0,0.0,4.0,2.0,2.0,2.0,4.0,3.0,0.0,0.0,2.0,1.0,16.0,Roko Ukic,aek-athens,paok,78,71,2016-11-12-paok,False,greek-basket-league,greek-basket-league,2005
michael-dixon-1,27.0,6.0,12.0,3.0,5.0,7.0,11.0,0.0,2.0,1.0,2.0,0.0,3.0,8.0,22.0,Michael Dixon,aek-athens,paok,78,71,2016-11-12-paok,False,greek-basket-league,greek-basket-league,2005
dimitrios-mavroeidis-1,22.0,2.0,3.0,0.0,0.0,4.0,4.0,1.0,2.0,3.0,0.0,2.0,2.0,2.0,8.0,Dimitrios Mavroeidis,aek-athens,paok,78,71,2016-11-12-paok,False,greek-basket-league,greek-basket-league,2005
nikola-ivanovic-1,20.0,0.0,6.0,0.0,4.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,1.0,3.0,0.0,Nikola Ivanovic,aek-athens,paok,78,71,2016-11-12-paok,False,greek-basket-league,greek-basket-league,1733
dusan-sakota-1,20.0,3.0,6.0,0.0,2.0,3.0,3.0,1.0,6.0,1.0,1.0,0.0,1.0,3.0,9.0,Dusan Sakota,aek-athens,paok,78,71,2016-11-12-paok,False,greek-basket-league,greek-basket-league,2005
costas-vasileiadis-1,15.0,0.0,5.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,Kostas Vasileiadis,aek-athens,paok,78,71,2016-11-12-paok,False,greek-basket-league,greek-basket-league,2005
dimitrios-charitopoulos-1,5.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Dimitrios Charitopoulos,aek-athens,paok,78,71,2016-11-12-paok,False,greek-basket-league,greek-basket-league,2005
giannoulis-larentzakis-1,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Giannoulis Larentzakis,aek-athens,paok,78,71,2016-11-12-paok,False,greek-basket-league,greek-basket-league,2005
dionysis-skoulidas-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Dionysis Skoulidas,aek-athens,paok,78,71,2016-11-12-paok,False,greek-basket-league,greek-basket-league,2005
georgios-tsalmpouris-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Georgios Tsalmpouris,aek-athens,paok,78,71,2016-11-12-paok,False,greek-basket-league,greek-basket-league,2005
mouhammad-faye-1,36.0,3.0,9.0,3.0,6.0,0.0,2.0,2.0,7.0,0.0,0.0,1.0,4.0,2.0,9.0,Mouhammad Faye,promitheas,lavrio,64,61,2016-11-12-promitheas,False,greek-basket-league,greek-basket-league,1974
mckenzie-moore-1,32.0,2.0,9.0,0.0,4.0,5.0,6.0,2.0,11.0,1.0,2.0,0.0,2.0,6.0,9.0,McKenzie Moore,promitheas,lavrio,64,61,2016-11-12-promitheas,False,greek-basket-league,greek-basket-league,1974
keydren-clark-1,31.0,6.0,13.0,1.0,5.0,2.0,3.0,0.0,4.0,1.0,0.0,0.0,1.0,3.0,15.0,Keydren Clark,promitheas,lavrio,64,61,2016-11-12-promitheas,False,greek-basket-league,greek-basket-league,1974
cavell-johnson-1,31.0,3.0,7.0,0.0,2.0,4.0,6.0,3.0,9.0,0.0,0.0,2.0,2.0,3.0,10.0,Cavell Johnson,promitheas,lavrio,64,61,2016-11-12-promitheas,False,greek-basket-league,greek-basket-league,1166
angelos-tsamis-1,17.0,2.0,5.0,1.0,2.0,1.0,2.0,1.0,2.0,3.0,1.0,0.0,1.0,2.0,6.0,Angelos Tsamis,promitheas,lavrio,64,61,2016-11-12-promitheas,False,greek-basket-league,greek-basket-league,1974
nikos-pettas-1,15.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,1.0,2.0,0.0,Nikos Pettas,promitheas,lavrio,64,61,2016-11-12-promitheas,False,greek-basket-league,greek-basket-league,1974
nikos-gikas-1,14.0,0.0,5.0,0.0,4.0,2.0,2.0,0.0,0.0,3.0,1.0,0.0,3.0,2.0,2.0,Nikos Gikas,promitheas,lavrio,64,61,2016-11-12-promitheas,False,greek-basket-league,greek-basket-league,1974
rashad-anderson-1,12.0,2.0,4.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,6.0,Rashad Anderson,promitheas,lavrio,64,61,2016-11-12-promitheas,False,greek-basket-league,greek-basket-league,834
zisis-sarikopoulos-1,8.0,2.0,2.0,0.0,0.0,1.0,3.0,3.0,4.0,0.0,0.0,0.0,0.0,2.0,5.0,Zisis Sarikopoulos,promitheas,lavrio,64,61,2016-11-12-promitheas,False,greek-basket-league,greek-basket-league,1974
petros-geromichalos-1,5.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,Petros Geromichalos,promitheas,lavrio,64,61,2016-11-12-promitheas,False,greek-basket-league,greek-basket-league,1974
vasilis-giannikopoulos-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Vasilis Giannikopoulos,promitheas,lavrio,64,61,2016-11-12-promitheas,False,greek-basket-league,greek-basket-league,1974
dimitris-gravas-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Dimitris Gravas,promitheas,lavrio,64,61,2016-11-12-promitheas,False,greek-basket-league,greek-basket-league,1974
brandon-young-1,35.0,6.0,14.0,0.0,0.0,5.0,8.0,1.0,4.0,3.0,2.0,0.0,2.0,6.0,17.0,Brandon Young,lavrio,promitheas,61,64,2016-11-12-promitheas,False,greek-basket-league,greek-basket-league,1166
demarius-bolds-1,33.0,6.0,13.0,1.0,1.0,4.0,7.0,0.0,4.0,1.0,1.0,0.0,0.0,5.0,17.0,Demarius Bolds,lavrio,promitheas,61,64,2016-11-12-promitheas,False,greek-basket-league,greek-basket-league,1831
tyren-johnson-1,32.0,6.0,17.0,0.0,3.0,4.0,4.0,2.0,11.0,0.0,1.0,1.0,4.0,6.0,16.0,Tyren Johnson,lavrio,promitheas,61,64,2016-11-12-promitheas,False,greek-basket-league,greek-basket-league,833
jito-kok-1,24.0,0.0,2.0,0.0,0.0,1.0,4.0,2.0,5.0,0.0,0.0,1.0,0.0,3.0,1.0,Jito Kok,lavrio,promitheas,61,64,2016-11-12-promitheas,False,greek-basket-league,greek-basket-league,1997
dionysis-giannakopoulos-1,21.0,0.0,1.0,0.0,1.0,2.0,2.0,2.0,5.0,1.0,3.0,0.0,0.0,2.0,2.0,Dionysis Giannakopoulos,lavrio,promitheas,61,64,2016-11-12-promitheas,False,greek-basket-league,greek-basket-league,1668
giannis-athanasoulas-1,21.0,2.0,4.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,Giannis Athanasoulas,lavrio,promitheas,61,64,2016-11-12-promitheas,False,greek-basket-league,greek-basket-league,1997
ashley-hamilton-1,18.0,0.0,4.0,0.0,1.0,2.0,2.0,1.0,4.0,1.0,1.0,0.0,1.0,3.0,2.0,Ashley Hamilton,lavrio,promitheas,61,64,2016-11-12-promitheas,False,greek-basket-league,greek-basket-league,1997
dimitris-kaklamanakis-1,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,Dimitris Kaklamanakis,lavrio,promitheas,61,64,2016-11-12-promitheas,False,greek-basket-league,greek-basket-league,1997
christoforos-stefanidis-1,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Christoforos Stefanidis,lavrio,promitheas,61,64,2016-11-12-promitheas,False,greek-basket-league,greek-basket-league,1997
michalis-perrakis-1,4.0,1.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,Michalis Perrakis,lavrio,promitheas,61,64,2016-11-12-promitheas,False,greek-basket-league,greek-basket-league,1997
panagiotis-tsiros-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Panagiotis Tsiros,lavrio,promitheas,61,64,2016-11-12-promitheas,False,greek-basket-league,greek-basket-league,1664
ioannis-anagnostakis-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ioannis Anagnostakis,lavrio,promitheas,61,64,2016-11-12-promitheas,False,greek-basket-league,greek-basket-league,1830
robert-arnold-1,28.0,3.0,6.0,1.0,3.0,1.0,4.0,1.0,5.0,0.0,0.0,0.0,1.0,5.0,8.0,Robert Arnold,rethymno,aries-trikala,84,56,2016-11-12-rethymno,False,greek-basket-league,greek-basket-league,1970
charalampos-giannopoulos-1,27.0,1.0,6.0,0.0,3.0,3.0,4.0,0.0,8.0,3.0,0.0,0.0,2.0,4.0,5.0,Charis Giannopoulos,rethymno,aries-trikala,84,56,2016-11-12-rethymno,False,greek-basket-league,greek-basket-league,1970
dejan-kravic-1,26.0,6.0,7.0,0.0,0.0,0.0,2.0,2.0,7.0,0.0,1.0,2.0,3.0,2.0,12.0,Dejan Kravic,rethymno,aries-trikala,84,56,2016-11-12-rethymno,False,greek-basket-league,greek-basket-league,1970
toarlyn-fitzpatrick-1,25.0,7.0,10.0,4.0,5.0,2.0,2.0,2.0,8.0,0.0,0.0,1.0,0.0,2.0,20.0,Toarlyn Fitzpatrick,rethymno,aries-trikala,84,56,2016-11-12-rethymno,False,greek-basket-league,greek-basket-league,1970
andreas-christodoulou-1,21.0,1.0,3.0,0.0,1.0,2.0,2.0,0.0,1.0,1.0,0.0,0.0,2.0,3.0,4.0,Andreas Christodoulou,rethymno,aries-trikala,84,56,2016-11-12-rethymno,False,greek-basket-league,greek-basket-league,1970
brandon-edwards-1,18.0,3.0,3.0,0.0,0.0,4.0,4.0,2.0,5.0,0.0,0.0,0.0,1.0,2.0,10.0,Brandon Edwards,rethymno,aries-trikala,84,56,2016-11-12-rethymno,False,greek-basket-league,greek-basket-league,1970
evaldas-zabas-1,18.0,2.0,4.0,0.0,1.0,2.0,4.0,0.0,0.0,4.0,1.0,0.0,1.0,4.0,6.0,Evaldas Zabas,rethymno,aries-trikala,84,56,2016-11-12-rethymno,False,greek-basket-league,greek-basket-league,1646
gary-talton-1,16.0,3.0,6.0,0.0,1.0,2.0,3.0,0.0,1.0,2.0,0.0,0.0,1.0,2.0,8.0,Gary Talton,rethymno,aries-trikala,84,56,2016-11-12-rethymno,False,greek-basket-league,greek-basket-league,1970
michalis-kamperidis-1,11.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,2.0,0.0,4.0,Michalis Kamperidis,rethymno,aries-trikala,84,56,2016-11-12-rethymno,False,greek-basket-league,greek-basket-league,1970
christopher-razis-1,6.0,1.0,2.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,Christopher Razis,rethymno,aries-trikala,84,56,2016-11-12-rethymno,False,greek-basket-league,greek-basket-league,1970
ilias-theodoridis-1,4.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0,Ilias Theodoridis,rethymno,aries-trikala,84,56,2016-11-12-rethymno,False,greek-basket-league,greek-basket-league,1970
thomas-kottas-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Thomas Kottas,rethymno,aries-trikala,84,56,2016-11-12-rethymno,False,greek-basket-league,greek-basket-league,1970
mike-caffey-1,32.0,1.0,12.0,0.0,4.0,0.0,0.0,1.0,3.0,2.0,1.0,0.0,0.0,4.0,2.0,Mike Caffey,aries-trikala,rethymno,56,84,2016-11-12-rethymno,False,greek-basket-league,greek-basket-league,1940
kelsey-barlow-1,32.0,3.0,12.0,0.0,7.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,4.0,1.0,6.0,Kelsey Barlow,aries-trikala,rethymno,56,84,2016-11-12-rethymno,False,greek-basket-league,greek-basket-league,1940
angelo-tsagarakis-1,26.0,4.0,9.0,4.0,7.0,3.0,3.0,0.0,3.0,2.0,2.0,0.0,0.0,2.0,15.0,Angelo Tsagarakis,aries-trikala,rethymno,56,84,2016-11-12-rethymno,False,greek-basket-league,greek-basket-league,1781
gilvydas-biruta-1,23.0,4.0,8.0,1.0,2.0,1.0,2.0,3.0,7.0,0.0,0.0,0.0,2.0,1.0,10.0,Gilvydas Biruta,aries-trikala,rethymno,56,84,2016-11-12-rethymno,False,greek-basket-league,greek-basket-league,1940
